reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date,ca_entity
D_168_HIN_CA1_1,168_HIN_CA1,"Ashby Canal","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/322/ashby_canal_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1494/appraisal_-_ashby_canal.pdf",area-appraisal,"",local-authority:HIN,,,,44001586
D_168_HIN_CA2_1,168_HIN_CA2,"Barwell A","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/325/barwell_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1617/management_plan_-_high_street.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44005184
D_168_HIN_CA2_2,168_HIN_CA2,"Barwell A","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/325/barwell_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1575/appraisal_map_-_high_street.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44005184
D_168_HIN_CA3_1,168_HIN_CA3,"Barwell B","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/325/barwell_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1576/management_plan_-_arthur_street.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44005185
D_168_HIN_CA3_2,168_HIN_CA3,"Barwell B","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/325/barwell_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1574/appraisal_map_-_arthur_street.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44005185
D_168_HIN_CA4_1,168_HIN_CA4,"Bilstone","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/895/bilstone_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/3022/appraisal_-_adopted_november_2012.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44005819
D_168_HIN_CA4_2,168_HIN_CA4,"Bilstone","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/895/bilstone_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/3023/appraisal_map_-_adopted_november_2012.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44005819
D_168_HIN_CA5_1,168_HIN_CA5,"Burbage","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/328/burbage_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/2542/appraisal_-_adopted_-_burbage.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44004649
D_168_HIN_CA5_2,168_HIN_CA5,"Burbage","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/328/burbage_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/2604/appraisal_map_-_adopted_-_burbage.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44004649
D_168_HIN_CA6_1,168_HIN_CA6,"Cadeby","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/329/cadeby_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1184/appraisal_and_map_-_cadeby.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 2 of the appraisal document. ",local-authority:HIN,,,,44001587
D_168_HIN_CA7_1,168_HIN_CA7,"Congerstone","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/330/congerstone_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1454/appraisal_-_congerstone.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44004650
D_168_HIN_CA7_2,168_HIN_CA7,"Congerstone","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/330/congerstone_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1455/appraisal_map_-_congerstone.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44004650
D_168_HIN_CA8_1,168_HIN_CA8,"Desford","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/331/desford_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1198/appraisal_-_desford.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44004648
D_168_HIN_CA8_2,168_HIN_CA8,"Desford","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/331/desford_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1199/appraisal_map_-_desford.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44004648
D_168_HIN_CA9_1,168_HIN_CA9,"Earl Shilton","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/332/earl_shilton_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1220/appraisal_-_earl_shilton.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001597
D_168_HIN_CA9_2,168_HIN_CA9,"Earl Shilton","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/332/earl_shilton_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1221/appraisal_map_-_earl_shilton.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001597
D_168_HIN_CA10_1,168_HIN_CA10,"Groby","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/333/groby_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1663/appraisal_-_groby.doc",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001598
D_168_HIN_CA10_2,168_HIN_CA10,"Groby","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/333/groby_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/2607/appraisal_map_-_adopted_-_groby.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001598
D_168_HIN_CA11_1,168_HIN_CA11,"Higham-on-the-Hill","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/334/higham-on-the-hill_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1225/appraisal_-_higham-on-the-hill.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001599
D_168_HIN_CA11_2,168_HIN_CA11,"Higham-on-the-Hill","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/334/higham-on-the-hill_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1226/appraisal_map_-_higham-on-the-hill.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001599
D_168_HIN_CA12_1,168_HIN_CA12,"Hinckley - Druid Street","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/335/hinckley_druid_street_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1237/appraisal_-_hinckley_druid_street.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001596
D_168_HIN_CA12_2,168_HIN_CA12,"Hinckley - Druid Street","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/335/hinckley_druid_street_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1238/appraisal_map_-_hinckley_druid_street.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001596
D_168_HIN_CA13_1,168_HIN_CA13,"Hinckley - Hollycroft","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/336/hinckley_hollycroft_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/2210/appraisal_-_adopted_-_hinckley_hollycroft.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001601
D_168_HIN_CA13_2,168_HIN_CA13,"Hinckley - Hollycroft","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/336/hinckley_hollycroft_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/2610/appraisal_map_-_adopted_-_hinckley_hollycroft.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001601
D_168_HIN_CA14_1,168_HIN_CA14,"Hinckley - Town Centre","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/337/hinckley_town_centre_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/3244/appraisal_-_adopted_by_council_23_march_2013.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001600
D_168_HIN_CA14_2,168_HIN_CA14,"Hinckley - Town Centre","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/337/hinckley_town_centre_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/3259/appraisal_map_-_adopted_by_council_23_march_2013.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001600
D_168_HIN_CA15_1,168_HIN_CA15,"Market Bosworth","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/338/market_bosworth_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/4094/appraisal_-_adopted_27_may_2014.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44005820
D_168_HIN_CA15_2,168_HIN_CA15,"Market Bosworth","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/338/market_bosworth_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/4095/appraisal_map_-_adopted_27_may_2014.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44005820
D_168_HIN_CA16_1,168_HIN_CA16,"Markfield","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/339/markfield_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1243/appraisal_-_markfield.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001602
D_168_HIN_CA16_2,168_HIN_CA16,"Markfield","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/339/markfield_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1244/appraisal_map_-_markfield.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001602
D_168_HIN_CA17_1,168_HIN_CA17,"Nailstone","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/1170/nailstone_conservation_area/2","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/1170/nailstone_conservation_area/2",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:HIN,,,,44005821
D_168_HIN_CA18_1,168_HIN_CA18,"Newbold Verdon","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/340/newbold_verdon_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1255/appraisal_-_newbold_verdon.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001603
D_168_HIN_CA18_2,168_HIN_CA18,"Newbold Verdon","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/340/newbold_verdon_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1256/appraisal_map_-_newbold_verdon.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001603
D_168_HIN_CA19_1,168_HIN_CA19,"Orton-on-the-Hill","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/342/orton-on-the-hill_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1260/appraisal_-_orton-on-the-hill.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001604
D_168_HIN_CA19_2,168_HIN_CA19,"Orton-on-the-Hill","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/342/orton-on-the-hill_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1261/appraisal_map_-_orton-on-the-hill.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001604
D_168_HIN_CA20_1,168_HIN_CA20,"Osbaston","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/343/osbaston_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1266/appraisal_-_osbaston.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001605
D_168_HIN_CA20_2,168_HIN_CA20,"Osbaston","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/343/osbaston_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1267/appraisal_map_-_osbaston.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001605
D_168_HIN_CA21_1,168_HIN_CA21,"Ratby","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/344/ratby_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/3606/appraisal_december_2013_-_adopted_february_2014.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001606
D_168_HIN_CA21_2,168_HIN_CA21,"Ratby","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/344/ratby_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/3608/appraisal_map_-_adopted_february_2014.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001606
D_168_HIN_CA22_1,168_HIN_CA22,"Shackerstone","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/345/shackerstone_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1275/appraisal_-_shackerstone.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001607
D_168_HIN_CA22_2,168_HIN_CA22,"Shackerstone","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/345/shackerstone_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1276/appraisal_map_-_shackerstone.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001607
D_168_HIN_CA23_1,168_HIN_CA23,"Shenton","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/346/shenton_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1283/appraisal_and_map_-_shenton.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 2 of the appraisal document. ",local-authority:HIN,,,,44001608
D_168_HIN_CA24_1,168_HIN_CA24,"Sibson","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/347/sibson_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1292/appraisal_and_map_-_sibson.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 2 of the appraisal document. ",local-authority:HIN,,,,44001609
D_168_HIN_CA25_1,168_HIN_CA25,"Stoke Golding","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/348/stoke_golding_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/3507/appraisal_-_adopted_151013.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44004651
D_168_HIN_CA25_2,168_HIN_CA25,"Stoke Golding","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/348/stoke_golding_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/3508/appraisal_map_-_adopted_151013.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44004651
D_168_HIN_CA26_1,168_HIN_CA26,"Sutton Cheney","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/349/sutton_cheney_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1297/appraisal_and_map_-_sutton_cheney.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 2 of the appraisal document. ",local-authority:HIN,,,,44001610
D_168_HIN_CA27_1,168_HIN_CA27,"Twycross","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/350/twycross_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1304/appraisal_-_twycross.pdf",area-appraisal,"Extra documents are available. ",local-authority:HIN,,,,44001611
D_168_HIN_CA27_2,168_HIN_CA27,"Twycross","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/350/twycross_conservation_area/2",https://www.hinckley-bosworth.gov.uk/download/downloads/id/1305/appraisal_map_-_twycross.pdf,area-map,"Extra documents are available. ",local-authority:HIN,,,,44001611
D_168_HIN_CA28_1,168_HIN_CA28,"Witherley","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/351/witherley_conservation_area/2","https://www.hinckley-bosworth.gov.uk/download/downloads/id/1309/appraisal_and_map_-_witherley.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 2 of the appraisal document. ",local-authority:HIN,,,,44001612
